Time; Refractive Index; Temperature; Comment
   280.112;1.8884e-003;1.8863e+001;
   282.115;1.8931e-003;1.8854e+001;
   284.117;1.8904e-003;1.8844e+001;
   286.120;1.8809e-003;1.8846e+001;
   288.122;1.8758e-003;1.8841e+001;
   290.125;1.8860e-003;1.8844e+001;
   292.127;1.8997e-003;1.8845e+001;
   294.130;1.8867e-003;1.8847e+001;
   296.132;1.8807e-003;1.8847e+001;
   298.074;1.8960e-003;1.8842e+001;
   300.077;1.8919e-003;1.8857e+001;
   302.079;1.9002e-003;1.8868e+001;
   304.082;1.8773e-003;1.8852e+001;
   306.084;1.8851e-003;1.8866e+001;
   308.087;1.8900e-003;1.8863e+001;
   310.150;1.8905e-003;1.8866e+001;
   312.092;1.8898e-003;1.8881e+001;
   314.095;1.8816e-003;1.8865e+001;
   316.097;1.8911e-003;1.8881e+001;
   318.100;1.9015e-003;1.8863e+001;
   320.102;1.9001e-003;1.8882e+001;
   322.105;1.8875e-003;1.8878e+001;
   324.107;1.8940e-003;1.8877e+001;
   326.110;1.8943e-003;1.8884e+001;
   328.112;1.9055e-003;1.8879e+001;
   330.115;1.8989e-003;1.8878e+001;
   332.117;1.9109e-003;1.8888e+001;
   334.120;1.9015e-003;1.8891e+001;
   336.122;1.8947e-003;1.8885e+001;
   338.125;1.9024e-003;1.8887e+001;
   340.128;1.8971e-003;1.8901e+001;
   342.130;1.8975e-003;1.8894e+001;
   344.133;1.8973e-003;1.8892e+001;
   346.074;1.9050e-003;1.8893e+001;
   348.077;1.9055e-003;1.8894e+001;
   350.080;1.9010e-003;1.8897e+001;
   352.082;1.9186e-003;1.8901e+001;
   354.085;1.8999e-003;1.8884e+001;
   356.087;1.8976e-003;1.8897e+001;
   358.090;1.8975e-003;1.8890e+001;
   360.092;1.9021e-003;1.8898e+001;
   362.095;1.9181e-003;1.8893e+001;
   364.097;1.9168e-003;1.8878e+001;
   366.100;1.9243e-003;1.8877e+001;
   368.102;1.9183e-003;1.8881e+001;
   370.105;1.9166e-003;1.8880e+001;
   372.107;1.9191e-003;1.8873e+001;
   374.110;1.9111e-003;1.8881e+001;
   376.113;1.9164e-003;1.8867e+001;
   378.176;1.9185e-003;1.8870e+001;
   380.118;1.9057e-003;1.8868e+001;
   382.120;1.9058e-003;1.8876e+001;
   384.123;1.9140e-003;1.8865e+001;
   386.125;1.9083e-003;1.8871e+001;
   388.128;1.9061e-003;1.8870e+001;
   390.191;1.9187e-003;1.8861e+001;
   392.133;1.9040e-003;1.8862e+001;
   394.075;1.9190e-003;1.8873e+001;
   396.077;1.9221e-003;1.8872e+001;
   398.080;1.9263e-003;1.8863e+001;
   400.082;1.9254e-003;1.8861e+001;
   402.085;1.9099e-003;1.8863e+001;
   404.087;1.9167e-003;1.8868e+001;
   406.090;1.9222e-003;1.8868e+001;
   408.092;1.9135e-003;1.8868e+001;
   410.095;1.9136e-003;1.8860e+001;
   412.097;1.9191e-003;1.8861e+001;
   414.100;1.9283e-003;1.8849e+001;
   416.103;1.9156e-003;1.8865e+001;
   418.105;1.9257e-003;1.8865e+001;
   420.108;1.9206e-003;1.8866e+001;
   422.110;1.9099e-003;1.8859e+001;
   424.113;1.9393e-003;1.8847e+001;
   426.115;1.9354e-003;1.8855e+001;
   428.118;1.9285e-003;1.8869e+001;
   430.120;1.9334e-003;1.8846e+001;
   432.123;1.9265e-003;1.8854e+001;
   434.186;1.9168e-003;1.8846e+001;
   436.128;1.9323e-003;1.8844e+001;
   438.677;1.9320e-003;1.8855e+001;
   442.075;1.9309e-003;1.8848e+001;
   444.077;1.9292e-003;1.8852e+001;
   446.080;1.9308e-003;1.8844e+001;
   448.325;1.9290e-003;1.8862e+001;
   450.085;1.9331e-003;1.8854e+001;
   452.209;1.9340e-003;1.8846e+001;
   454.090;1.9137e-003;1.8841e+001;
   456.093;1.9231e-003;1.8848e+001;
   458.095;1.9287e-003;1.8838e+001;
   460.158;1.9284e-003;1.8826e+001;
   462.100;1.9260e-003;1.8837e+001;
   464.103;1.9178e-003;1.8825e+001;
   466.166;1.9182e-003;1.8830e+001;
   468.108;1.9194e-003;1.8831e+001;
   470.110;1.9244e-003;1.8836e+001;
   472.113;1.9373e-003;1.8825e+001;
   474.115;1.9342e-003;1.8824e+001;
   476.118;1.9384e-003;1.8823e+001;
   478.120;1.9291e-003;1.8838e+001;
   480.123;1.9363e-003;1.8842e+001;
   482.126;1.9459e-003;1.8837e+001;
   484.128;1.9453e-003;1.8841e+001;
   486.131;1.9341e-003;1.8831e+001;
   488.072;1.9436e-003;1.8837e+001;
   490.075;1.9386e-003;1.8841e+001;
   492.138;1.9518e-003;1.8845e+001;
   494.080;1.9381e-003;1.8831e+001;
   496.083;1.9418e-003;1.8844e+001;
   498.085;1.9431e-003;1.8858e+001;BIOTIN 5.5mg
   500.088;1.9742e-003;1.8834e+001;
   502.090;1.9874e-003;1.8843e+001;
   504.093;2.0106e-003;1.8845e+001;
   506.095;2.0198e-003;1.8850e+001;
   508.098;2.0357e-003;1.8844e+001;
   510.100;2.0494e-003;1.8836e+001;
   512.103;2.0687e-003;1.8838e+001;
   514.105;2.0816e-003;1.8839e+001;
   516.108;2.0918e-003;1.8841e+001;
   518.171;2.0903e-003;1.8841e+001;
   520.113;2.0948e-003;1.8846e+001;
   522.116;2.1153e-003;1.8848e+001;
   524.118;2.1158e-003;1.8836e+001;
   526.121;2.1221e-003;1.8836e+001;
   528.123;2.1332e-003;1.8844e+001;
   530.126;2.1211e-003;1.8838e+001;
   532.189;2.1395e-003;1.8826e+001;
   534.131;2.1369e-003;1.8854e+001;
   536.073;2.1519e-003;1.8841e+001;
   538.075;2.1582e-003;1.8855e+001;
   540.078;2.1523e-003;1.8841e+001;
   542.080;2.1564e-003;1.8839e+001;
   544.083;2.1667e-003;1.8827e+001;
