Time; Refractive Index; Temperature; Comment
   286.059;2.1617e-003;1.9707e+001;
   288.062;2.1690e-003;1.9713e+001;
   290.065;2.1725e-003;1.9707e+001;
   292.067;2.1665e-003;1.9693e+001;
   294.070;2.1666e-003;1.9692e+001;
   296.072;2.1724e-003;1.9705e+001;
   298.075;2.1833e-003;1.9692e+001;
   300.077;2.1805e-003;1.9711e+001;
   302.080;2.1834e-003;1.9715e+001;
   304.082;2.1813e-003;1.9703e+001;
   306.146;2.1724e-003;1.9699e+001;
   308.087;2.1776e-003;1.9692e+001;
   310.090;2.1694e-003;1.9703e+001;
   312.153;2.1766e-003;1.9707e+001;
   314.095;2.1901e-003;1.9704e+001;
   316.037;2.1796e-003;1.9713e+001;
   318.100;2.1750e-003;1.9715e+001;
   320.042;2.1775e-003;1.9713e+001;
   322.044;2.1796e-003;1.9723e+001;
   324.108;2.1771e-003;1.9707e+001;
   326.050;2.1743e-003;1.9723e+001;
   328.052;2.1772e-003;1.9725e+001;
   330.055;2.1752e-003;1.9727e+001;
   332.057;2.1702e-003;1.9716e+001;
   334.060;2.1736e-003;1.9729e+001;
   336.062;2.1818e-003;1.9711e+001;
   338.125;2.1774e-003;1.9706e+001;
   340.067;2.1721e-003;1.9716e+001;
   342.070;2.1793e-003;1.9719e+001;
   344.072;2.1779e-003;1.9726e+001;
   346.075;2.1745e-003;1.9720e+001;
   348.077;2.1762e-003;1.9730e+001;
   350.080;2.1745e-003;1.9717e+001;
   352.082;2.1811e-003;1.9714e+001;
   354.085;2.1684e-003;1.9711e+001;
   356.088;2.1825e-003;1.9717e+001;
   358.151;2.1756e-003;1.9709e+001;
   360.093;2.1725e-003;1.9725e+001;
   362.095;2.1686e-003;1.9717e+001;
   364.037;2.1712e-003;1.9717e+001;
   366.040;2.1798e-003;1.9714e+001;
   368.103;2.1765e-003;1.9713e+001;
   370.045;2.1795e-003;1.9710e+001;
   372.047;2.1819e-003;1.9725e+001;
   374.050;2.1788e-003;1.9715e+001;
   376.052;2.1829e-003;1.9722e+001;
   378.055;2.1773e-003;1.9734e+001;
   380.057;2.1770e-003;1.9725e+001;
   382.060;2.1833e-003;1.9730e+001;
   384.062;2.1860e-003;1.9737e+001;
   386.065;2.1840e-003;1.9723e+001;
   388.067;2.1894e-003;1.9731e+001;
   390.070;2.1867e-003;1.9725e+001;
   392.073;2.1782e-003;1.9727e+001;
   394.075;2.1801e-003;1.9718e+001;
   396.078;2.1832e-003;1.9717e+001;
   398.080;2.1766e-003;1.9723e+001;
   400.083;2.1866e-003;1.9719e+001;
   402.085;2.1828e-003;1.9725e+001;
   404.088;2.1835e-003;1.9720e+001;
   406.090;2.1802e-003;1.9710e+001;
   408.093;2.1776e-003;1.9730e+001;
   410.095;2.1810e-003;1.9719e+001;
   412.037;2.1765e-003;1.9727e+001;
   414.040;2.1813e-003;1.9720e+001;
   416.103;2.1864e-003;1.9730e+001;
   418.045;2.1754e-003;1.9723e+001;
   420.047;2.1809e-003;1.9723e+001;
   422.050;2.1799e-003;1.9707e+001;
   424.113;2.1795e-003;1.9715e+001;
   426.055;2.1764e-003;1.9720e+001;
   428.057;2.1756e-003;1.9725e+001;
   430.060;2.1786e-003;1.9723e+001;
   432.063;2.1744e-003;1.9718e+001;
   434.065;2.1737e-003;1.9710e+001;
   436.068;2.1775e-003;1.9710e+001;
   438.070;2.1769e-003;1.9711e+001;
   440.073;2.1809e-003;1.9720e+001;
   442.136;2.1836e-003;1.9715e+001;
   444.078;2.1806e-003;1.9713e+001;
   446.080;2.1790e-003;1.9710e+001;
   448.144;2.1826e-003;1.9715e+001;
   450.085;2.1809e-003;1.9709e+001;
   452.088;2.1600e-003;1.9719e+001;
   454.151;2.1537e-003;1.9707e+001;
   456.093;2.1590e-003;1.9705e+001;
   458.096;2.1569e-003;1.9717e+001;
   460.037;2.1602e-003;1.9720e+001;
   462.040;2.1713e-003;1.9707e+001;
   464.042;2.1748e-003;1.9701e+001;
   466.045;2.1775e-003;1.9707e+001;
   468.048;2.1774e-003;1.9717e+001;
   470.050;2.1698e-003;1.9716e+001;
   472.053;2.1764e-003;1.9716e+001;
   474.055;2.1728e-003;1.9710e+001;
   476.058;2.1664e-003;1.9734e+001;
   478.121;2.1780e-003;1.9729e+001;
   480.063;2.1831e-003;1.9717e+001;
   482.065;2.1755e-003;1.9737e+001;
   484.128;2.1849e-003;1.9733e+001;
   486.070;2.1752e-003;1.9734e+001;BIOTIN 3.74
   488.073;2.1804e-003;1.9727e+001;
   490.136;2.1961e-003;1.9744e+001;
   492.078;2.2106e-003;1.9743e+001;
   494.080;2.2343e-003;1.9730e+001;
   496.083;2.2482e-003;1.9740e+001;
   498.086;2.2681e-003;1.9743e+001;
   500.088;2.2854e-003;1.9740e+001;
   502.091;2.2855e-003;1.9740e+001;
   504.093;2.2960e-003;1.9734e+001;
   506.096;2.3009e-003;1.9734e+001;
   508.038;2.3115e-003;1.9755e+001;
   510.040;2.3154e-003;1.9747e+001;
   512.043;2.3186e-003;1.9748e+001;
   514.045;2.3287e-003;1.9762e+001;
   516.048;2.3302e-003;1.9749e+001;
   518.111;2.3358e-003;1.9744e+001;
   520.053;2.3464e-003;1.9763e+001;
   522.055;2.3485e-003;1.9771e+001;
   524.119;2.3446e-003;1.9761e+001;
   526.060;2.3525e-003;1.9772e+001;
   528.063;2.3568e-003;1.9766e+001;
   530.065;2.3625e-003;1.9769e+001;
   532.068;2.3623e-003;1.9762e+001;
   534.071;2.3672e-003;1.9769e+001;
   536.073;2.3720e-003;1.9775e+001;
   538.076;2.3704e-003;1.9755e+001;
   540.078;2.3719e-003;1.9768e+001;
   542.081;2.3718e-003;1.9769e+001;
   544.083;2.3786e-003;1.9757e+001;
   546.086;2.3744e-003;1.9751e+001;
   548.088;2.3812e-003;1.9766e+001;
   550.091;2.3845e-003;1.9769e+001;
   552.093;2.3922e-003;1.9761e+001;
   554.035;2.3810e-003;1.9770e+001;
   556.038;2.3880e-003;1.9773e+001;
   558.040;2.3925e-003;1.9755e+001;
   560.043;2.3833e-003;1.9773e+001;
   562.045;2.3912e-003;1.9749e+001;
   564.048;2.3847e-003;1.9755e+001;
   566.050;2.3824e-003;1.9753e+001;
   568.053;2.3972e-003;1.9768e+001;
   570.055;2.3858e-003;1.9764e+001;
   572.058;2.3951e-003;1.9742e+001;
   574.061;2.3972e-003;1.9763e+001;
   576.063;2.3937e-003;1.9758e+001;
   578.126;2.3952e-003;1.9757e+001;
   580.068;2.3992e-003;1.9759e+001;
   582.071;2.3975e-003;1.9750e+001;
   584.073;2.4068e-003;1.9756e+001;
   586.076;2.4011e-003;1.9757e+001;
   588.078;2.4027e-003;1.9752e+001;
   590.081;2.4047e-003;1.9760e+001;
   592.144;2.4024e-003;1.9773e+001;
   594.086;2.3970e-003;1.9756e+001;
   596.088;2.3980e-003;1.9763e+001;
   598.091;2.3948e-003;1.9759e+001;
   600.094;2.3990e-003;1.9775e+001;
   602.035;2.4072e-003;1.9772e+001;
   604.038;2.4146e-003;1.9764e+001;
   606.040;2.4076e-003;1.9776e+001;
   608.043;2.4055e-003;1.9756e+001;
   610.046;2.4108e-003;1.9771e+001;
   612.109;2.4001e-003;1.9776e+001;
   614.051;2.4112e-003;1.9773e+001;
   616.053;2.4020e-003;1.9763e+001;
   618.056;2.4003e-003;1.9766e+001;
   620.058;2.4069e-003;1.9779e+001;
   622.061;2.4063e-003;1.9782e+001;
   624.063;2.4104e-003;1.9777e+001;
   626.127;2.4135e-003;1.9763e+001;
   628.068;2.4072e-003;1.9766e+001;
   630.071;2.4151e-003;1.9776e+001;
   632.134;2.4173e-003;1.9776e+001;
   634.076;2.4225e-003;1.9776e+001;
   636.079;2.4213e-003;1.9769e+001;
   638.081;2.4162e-003;1.9768e+001;
   640.084;2.4151e-003;1.9769e+001;
   642.086;2.4210e-003;1.9780e+001;
   644.089;2.4229e-003;1.9784e+001;
   646.152;2.4229e-003;1.9777e+001;
   648.094;2.4162e-003;1.9793e+001;
   650.036;2.4157e-003;1.9780e+001;
   652.099;2.4223e-003;1.9783e+001;
   654.041;2.4200e-003;1.9774e+001;
   656.043;2.4246e-003;1.9787e+001;
   658.046;2.4223e-003;1.9773e+001;
   660.048;2.4195e-003;1.9780e+001;
   662.051;2.4227e-003;1.9784e+001;
   664.053;2.4249e-003;1.9784e+001;
   666.056;2.4268e-003;1.9783e+001;
   668.058;2.4158e-003;1.9788e+001;
   670.061;2.4299e-003;1.9791e+001;
   672.124;2.4303e-003;1.9784e+001;
   674.066;2.4251e-003;1.9792e+001;
   676.069;2.4229e-003;1.9784e+001;
   678.071;2.4269e-003;1.9793e+001;
   680.074;2.4220e-003;1.9783e+001;
   682.076;2.4257e-003;1.9797e+001;
   684.079;2.4300e-003;1.9789e+001;
   686.142;2.4264e-003;1.9786e+001;
   688.084;2.4332e-003;1.9783e+001;
   690.086;2.4370e-003;1.9790e+001;
   692.089;2.4243e-003;1.9793e+001;
   694.152;2.4284e-003;1.9796e+001;
   696.033;2.4306e-003;1.9780e+001;
   698.036;2.4236e-003;1.9792e+001;
   700.099;2.4378e-003;1.9789e+001;
   702.041;2.4290e-003;1.9782e+001;
   704.043;2.4257e-003;1.9793e+001;
   706.046;2.4339e-003;1.9799e+001;
   708.109;2.4229e-003;1.9792e+001;
   710.051;2.4293e-003;1.9803e+001;
   712.054;2.4354e-003;1.9783e+001;
   714.056;2.4401e-003;1.9790e+001;
   716.119;2.4309e-003;1.9792e+001;
   718.061;2.4369e-003;1.9789e+001;
   720.064;2.4309e-003;1.9782e+001;
   722.066;2.4351e-003;1.9785e+001;
   724.069;2.4368e-003;1.9807e+001;
   726.071;2.4414e-003;1.9791e+001;
   728.074;2.4405e-003;1.9790e+001;
   730.137;2.4395e-003;1.9809e+001;
   732.079;2.4374e-003;1.9800e+001;
   734.081;2.4386e-003;1.9809e+001;
   736.084;2.4352e-003;1.9803e+001;
   738.086;2.4358e-003;1.9799e+001;
   740.089;2.4358e-003;1.9791e+001;
   742.092;2.4402e-003;1.9789e+001;
   744.094;2.4445e-003;1.9792e+001;
   746.036;2.4422e-003;1.9784e+001;
   748.038;2.4387e-003;1.9788e+001;
   750.041;2.4398e-003;1.9791e+001;
   752.044;2.4351e-003;1.9784e+001;
   754.046;2.4357e-003;1.9799e+001;
   756.109;2.4373e-003;1.9796e+001;
   758.051;2.4472e-003;1.9775e+001;
   760.054;2.4357e-003;1.9776e+001;
   762.056;2.4357e-003;1.9778e+001;
   764.059;2.4397e-003;1.9783e+001;
   766.061;2.4380e-003;1.9784e+001;
   768.064;2.4338e-003;1.9769e+001;
   770.066;2.4374e-003;1.9767e+001;
   772.130;2.4397e-003;1.9766e+001;
   774.071;2.4425e-003;1.9786e+001;
   776.074;2.4388e-003;1.9774e+001;
   778.077;2.4384e-003;1.9755e+001;
