Time; Refractive Index; Temperature; Comment
   288.061;2.1110e-003;1.9048e+001;
   290.003;2.0963e-003;1.9042e+001;
   292.006;2.1057e-003;1.9042e+001;
   294.069;2.1199e-003;1.9045e+001;
   296.011;2.1166e-003;1.9041e+001;
   298.013;2.1052e-003;1.9049e+001;
   300.076;2.1060e-003;1.9044e+001;
   302.018;2.1055e-003;1.9054e+001;
   304.021;2.1098e-003;1.9054e+001;
   306.023;2.1133e-003;1.9046e+001;
   308.026;2.1108e-003;1.9049e+001;
   310.028;2.1058e-003;1.9056e+001;
   312.092;2.1208e-003;1.9049e+001;
   314.034;2.1237e-003;1.9047e+001;
   315.975;2.1259e-003;1.9049e+001;
   317.978;2.1155e-003;1.9055e+001;
   319.980;2.1228e-003;1.9054e+001;
   321.983;2.1187e-003;1.9047e+001;
   323.986;2.1034e-003;1.9048e+001;
   325.988;2.1235e-003;1.9049e+001;
   327.991;2.1256e-003;1.9054e+001;
   329.993;2.1266e-003;1.9051e+001;
   331.996;2.1198e-003;1.9057e+001;
   333.998;2.1224e-003;1.9055e+001;
   336.061;2.1446e-003;1.9055e+001;
   338.003;2.1405e-003;1.9055e+001;
   340.006;2.1452e-003;1.9062e+001;
   342.069;2.1391e-003;1.9049e+001;
   344.011;2.1250e-003;1.9060e+001;
   346.013;2.1188e-003;1.9051e+001;
   348.077;2.1248e-003;1.9049e+001;
   350.018;2.1326e-003;1.9050e+001;
   352.021;2.1348e-003;1.9054e+001;
   354.084;2.1419e-003;1.9044e+001;
   356.026;2.1245e-003;1.9039e+001;
   358.029;2.1400e-003;1.9054e+001;
   360.031;2.1378e-003;1.9040e+001;
   362.034;2.1410e-003;1.9036e+001;
   363.976;2.1314e-003;1.9040e+001;
   365.978;2.1290e-003;1.9041e+001;
   367.981;2.1377e-003;1.9044e+001;
   369.983;2.1350e-003;1.9048e+001;
   371.986;2.1333e-003;1.9038e+001;
   373.988;2.1474e-003;1.9034e+001;
   375.991;2.1338e-003;1.9022e+001;
   377.993;2.1442e-003;1.9039e+001;
   379.996;2.1377e-003;1.9026e+001;
   381.998;2.1408e-003;1.9025e+001;
   384.062;2.1425e-003;1.9017e+001;
   386.003;2.1461e-003;1.9024e+001;
   388.006;2.1326e-003;1.9015e+001;
   390.009;2.1414e-003;1.9013e+001;
   392.011;2.1448e-003;1.9019e+001;
   394.014;2.1395e-003;1.9021e+001;
   396.016;2.1360e-003;1.9012e+001;
   398.019;2.1427e-003;1.9025e+001;
   400.021;2.1417e-003;1.9029e+001;
   402.024;2.1383e-003;1.9015e+001;
   404.026;2.1319e-003;1.9010e+001;
   406.029;2.1277e-003;1.9016e+001;
   408.031;2.1517e-003;1.9020e+001;
   409.973;2.1243e-003;1.9010e+001;
   411.976;2.1357e-003;1.9006e+001;
   413.978;2.1451e-003;1.9025e+001;
   416.041;2.1418e-003;1.9006e+001;
   417.983;2.1507e-003;1.9010e+001;
   419.986;2.1792e-003;1.9017e+001;
   421.988;2.1690e-003;1.9021e+001;
   423.991;2.1840e-003;1.9018e+001;
   426.054;2.1610e-003;1.9013e+001;
   427.996;2.1541e-003;1.9019e+001;
   429.999;2.1625e-003;1.9020e+001;
   432.001;2.1619e-003;1.9006e+001;
   434.004;2.1716e-003;1.9019e+001;
   436.006;2.1612e-003;1.9022e+001;
   438.009;2.1563e-003;1.9034e+001;
   440.011;2.1799e-003;1.9030e+001;
   442.014;2.1665e-003;1.9021e+001;
   444.016;2.1526e-003;1.9040e+001;
   446.019;2.1539e-003;1.9050e+001;
   448.021;2.1499e-003;1.9041e+001;
   450.024;2.1513e-003;1.9049e+001;
   452.026;2.1816e-003;1.9036e+001;
   454.029;2.1629e-003;1.9032e+001;
   456.032;2.1534e-003;1.9050e+001;
   457.973;2.1609e-003;1.9053e+001;
   459.976;2.1705e-003;1.9045e+001;
   461.978;2.1626e-003;1.9046e+001;
   464.042;2.1556e-003;1.9053e+001;
   465.984;2.1506e-003;1.9063e+001;
   467.986;2.1633e-003;1.9049e+001;
   469.989;2.1534e-003;1.9050e+001;
   471.991;2.1465e-003;1.9059e+001;
   473.994;2.1459e-003;1.9043e+001;
   475.996;2.1585e-003;1.9049e+001;
   477.999;2.1703e-003;1.9047e+001;
   480.062;2.1593e-003;1.9066e+001;
   482.004;2.1633e-003;1.9056e+001;
   484.006;2.1603e-003;1.9059e+001;BIOTIN 5.5mg
   486.009;2.1702e-003;1.9048e+001;
   488.011;2.1923e-003;1.9059e+001;
   490.014;2.2062e-003;1.9065e+001;
   492.016;2.2190e-003;1.9069e+001;
   494.019;2.2489e-003;1.9053e+001;
   496.022;2.2736e-003;1.9061e+001;
   498.024;2.3034e-003;1.9072e+001;
   500.027;2.2928e-003;1.9075e+001;
   502.029;2.3113e-003;1.9077e+001;
   504.032;2.3324e-003;1.9068e+001;
   506.034;2.3249e-003;1.9078e+001;
   507.976;2.3285e-003;1.9081e+001;
   509.979;2.3358e-003;1.9067e+001;
   511.981;2.3591e-003;1.9078e+001;
   513.984;2.3566e-003;1.9078e+001;
   515.986;2.3600e-003;1.9070e+001;
   517.989;2.3838e-003;1.9090e+001;
   519.991;2.3760e-003;1.9081e+001;
   522.055;2.3960e-003;1.9079e+001;
   523.996;2.4002e-003;1.9079e+001;
   525.999;2.3849e-003;1.9073e+001;
   528.001;2.4034e-003;1.9071e+001;
   530.004;2.4242e-003;1.9073e+001;
   532.007;2.4021e-003;1.9069e+001;
   534.130;2.4412e-003;1.9069e+001;
   536.133;2.4467e-003;1.9073e+001;
   538.135;2.4517e-003;1.9065e+001;
   540.017;2.4289e-003;1.9056e+001;
   542.019;2.4138e-003;1.9083e+001;
   544.022;2.4162e-003;1.9059e+001;
   546.024;2.4400e-003;1.9067e+001;
   548.087;2.4395e-003;1.9066e+001;
   550.029;2.4228e-003;1.9074e+001;
   552.032;2.4454e-003;1.9070e+001;
   553.974;2.4170e-003;1.9072e+001;
   555.976;2.4318e-003;1.9077e+001;
   557.979;2.4230e-003;1.9079e+001;
   559.981;2.4321e-003;1.9070e+001;
   561.984;2.4313e-003;1.9077e+001;
   563.986;2.4589e-003;1.9075e+001;
   566.050;2.4640e-003;1.9055e+001;
   567.991;2.4327e-003;1.9074e+001;
   569.994;2.4346e-003;1.9075e+001;
   571.997;2.4333e-003;1.9077e+001;
   573.999;2.4414e-003;1.9074e+001;
   576.002;2.4439e-003;1.9084e+001;
   578.004;2.4672e-003;1.9077e+001;
