Time; Refractive Index; Temperature; Comment
   280.051;1.9743e-003;1.9736e+001;
   282.054;1.9728e-003;1.9727e+001;
   284.056;1.9676e-003;1.9713e+001;
   286.059;1.9704e-003;1.9719e+001;
   288.061;1.9787e-003;1.9704e+001;
   290.003;1.9689e-003;1.9719e+001;
   292.006;1.9781e-003;1.9695e+001;
   294.008;1.9638e-003;1.9708e+001;
   296.011;1.9676e-003;1.9707e+001;
   298.013;1.9604e-003;1.9713e+001;
   300.016;1.9718e-003;1.9719e+001;
   302.018;1.9704e-003;1.9711e+001;
   304.021;1.9653e-003;1.9696e+001;
   306.024;1.9665e-003;1.9703e+001;
   308.026;1.9790e-003;1.9694e+001;
   310.029;1.9624e-003;1.9717e+001;
   312.031;1.9634e-003;1.9711e+001;
   314.034;1.9605e-003;1.9714e+001;
   316.036;1.9668e-003;1.9705e+001;
   318.039;1.9601e-003;1.9705e+001;
   320.041;1.9633e-003;1.9716e+001;
   322.044;1.9731e-003;1.9702e+001;
   324.046;1.9564e-003;1.9698e+001;
   326.049;1.9640e-003;1.9691e+001;
   328.051;1.9631e-003;1.9697e+001;
   330.054;1.9636e-003;1.9691e+001;
   332.056;1.9691e-003;1.9687e+001;
   334.059;1.9595e-003;1.9699e+001;
   336.062;1.9653e-003;1.9689e+001;
   338.003;1.9718e-003;1.9693e+001;
   340.006;1.9645e-003;1.9694e+001;
   342.008;1.9558e-003;1.9684e+001;
   344.011;1.9639e-003;1.9684e+001;
   346.014;1.9537e-003;1.9664e+001;
   348.016;1.9671e-003;1.9685e+001;
   350.019;1.9685e-003;1.9674e+001;
   352.021;1.9663e-003;1.9678e+001;
   354.024;1.9602e-003;1.9669e+001;
   356.026;1.9607e-003;1.9660e+001;
   358.029;1.9606e-003;1.9663e+001;
   360.031;1.9634e-003;1.9651e+001;
   362.034;1.9558e-003;1.9670e+001;
   364.036;1.9603e-003;1.9660e+001;
   366.039;1.9621e-003;1.9668e+001;
   368.041;1.9523e-003;1.9654e+001;
   370.044;1.9540e-003;1.9652e+001;
   372.047;1.9674e-003;1.9658e+001;
   374.049;1.9625e-003;1.9649e+001;
   376.052;1.9591e-003;1.9653e+001;
   378.054;1.9531e-003;1.9648e+001;
   380.057;1.9525e-003;1.9642e+001;
   382.120;1.9518e-003;1.9652e+001;
   384.001;1.9573e-003;1.9647e+001;
   386.004;1.9412e-003;1.9667e+001;
   388.006;1.9461e-003;1.9651e+001;
   390.009;1.9462e-003;1.9651e+001;
   392.011;1.9566e-003;1.9629e+001;
   394.014;1.9479e-003;1.9638e+001;
   396.016;1.9551e-003;1.9645e+001;
   398.019;1.9523e-003;1.9628e+001;
   400.021;1.9425e-003;1.9634e+001;
   402.024;1.9487e-003;1.9625e+001;
   404.026;1.9446e-003;1.9637e+001;
   406.029;1.9455e-003;1.9605e+001;
   408.031;1.9452e-003;1.9618e+001;
   410.034;1.9444e-003;1.9618e+001;
   412.037;1.9411e-003;1.9612e+001;
   414.039;1.9532e-003;1.9615e+001;
   416.042;1.9410e-003;1.9605e+001;
   418.105;1.9406e-003;1.9615e+001;
   420.107;1.9416e-003;1.9605e+001;
   422.110;1.9464e-003;1.9596e+001;
   424.112;1.9440e-003;1.9614e+001;
   426.115;1.9584e-003;1.9600e+001;
   428.057;1.9511e-003;1.9621e+001;
   430.059;1.9486e-003;1.9616e+001;
   432.001;1.9510e-003;1.9600e+001;
   434.004;1.9473e-003;1.9598e+001;
   436.006;1.9497e-003;1.9600e+001;
   438.009;1.9464e-003;1.9592e+001;
   440.011;1.9505e-003;1.9601e+001;
   442.014;1.9464e-003;1.9618e+001;
   444.016;1.9503e-003;1.9628e+001;
   446.019;1.9422e-003;1.9625e+001;
   448.022;1.9342e-003;1.9626e+001;
   450.024;1.9275e-003;1.9630e+001;
   452.027;1.9285e-003;1.9622e+001;
   454.029;1.9355e-003;1.9628e+001;
   456.032;1.9328e-003;1.9615e+001;
   458.095;1.9422e-003;1.9622e+001;
   460.097;1.9357e-003;1.9608e+001;
   462.100;1.9457e-003;1.9638e+001;
   464.102;1.9514e-003;1.9618e+001;
   466.105;1.9442e-003;1.9622e+001;
   468.108;1.9427e-003;1.9613e+001;
   470.110;1.9474e-003;1.9630e+001;
   472.113;1.9409e-003;1.9613e+001;
   474.054;1.9404e-003;1.9612e+001;BIOTIN 5.5mg
   476.057;1.9485e-003;1.9628e+001;
   478.060;1.9972e-003;1.9620e+001;
   480.001;2.0660e-003;1.9618e+001;
   482.004;2.1241e-003;1.9612e+001;
   484.006;2.1714e-003;1.9631e+001;
   486.009;2.2099e-003;1.9632e+001;
   488.012;2.2283e-003;1.9625e+001;
   490.014;2.2542e-003;1.9628e+001;
   492.017;2.2864e-003;1.9618e+001;
   494.019;2.2933e-003;1.9627e+001;
   496.022;2.3122e-003;1.9607e+001;
   498.024;2.3406e-003;1.9621e+001;
   500.027;2.3364e-003;1.9612e+001;
   502.029;2.3475e-003;1.9611e+001;
   504.093;2.3579e-003;1.9622e+001;
   506.095;2.3685e-003;1.9593e+001;
   508.037;2.3735e-003;1.9611e+001;
   510.039;2.3771e-003;1.9616e+001;
   512.042;2.3891e-003;1.9604e+001;
   514.045;2.3950e-003;1.9598e+001;
   516.047;2.4094e-003;1.9593e+001;
   518.050;2.4138e-003;1.9602e+001;
   520.052;2.4021e-003;1.9600e+001;
   522.055;2.4102e-003;1.9605e+001;
   524.057;2.4169e-003;1.9609e+001;
   526.060;2.4273e-003;1.9591e+001;
   528.002;2.4287e-003;1.9608e+001;
   530.004;2.4380e-003;1.9611e+001;
   532.007;2.4473e-003;1.9603e+001;
   534.009;2.4548e-003;1.9598e+001;
   536.012;2.4471e-003;1.9598e+001;
   538.014;2.4613e-003;1.9609e+001;
   540.017;2.4636e-003;1.9605e+001;
   542.019;2.4684e-003;1.9618e+001;
   544.022;2.4715e-003;1.9605e+001;
   546.024;2.4646e-003;1.9612e+001;
   548.027;2.4557e-003;1.9614e+001;
   550.029;2.4692e-003;1.9607e+001;
   552.032;2.4611e-003;1.9603e+001;
   554.035;2.4585e-003;1.9606e+001;
   556.037;2.4675e-003;1.9598e+001;
   558.040;2.4821e-003;1.9599e+001;
   560.042;2.4801e-003;1.9604e+001;
   562.045;2.4881e-003;1.9598e+001;
   564.047;2.4944e-003;1.9602e+001;
   566.050;2.4906e-003;1.9585e+001;
   568.052;2.4869e-003;1.9598e+001;
   570.055;2.4941e-003;1.9592e+001;
   572.057;2.4905e-003;1.9575e+001;
   573.999;2.4826e-003;1.9591e+001;
   576.002;2.4880e-003;1.9587e+001;
   578.004;2.4835e-003;1.9577e+001;
   580.007;2.4898e-003;1.9588e+001;
   582.009;2.4940e-003;1.9579e+001;
   584.012;2.4984e-003;1.9575e+001;
   586.014;2.5004e-003;1.9601e+001;
   588.017;2.4883e-003;1.9588e+001;
   590.020;2.4839e-003;1.9594e+001;
   592.022;2.4897e-003;1.9583e+001;
   594.025;2.4872e-003;1.9592e+001;
   596.027;2.4956e-003;1.9601e+001;
   598.030;2.4824e-003;1.9602e+001;
   600.032;2.4874e-003;1.9596e+001;
   602.035;2.4834e-003;1.9595e+001;
   604.037;2.4849e-003;1.9612e+001;
   606.040;2.4810e-003;1.9606e+001;
   608.042;2.4834e-003;1.9582e+001;
   610.045;2.4857e-003;1.9594e+001;
   612.047;2.4873e-003;1.9598e+001;
   614.050;2.4892e-003;1.9594e+001;
   616.052;2.4918e-003;1.9597e+001;
   618.055;2.4916e-003;1.9587e+001;
   620.058;2.4948e-003;1.9601e+001;
   621.999;2.4974e-003;1.9598e+001;
   624.002;2.5086e-003;1.9605e+001;
   626.004;2.5079e-003;1.9599e+001;
   628.007;2.5021e-003;1.9598e+001;
   630.010;2.5039e-003;1.9603e+001;
   632.012;2.5034e-003;1.9593e+001;
   634.015;2.5077e-003;1.9588e+001;
   636.017;2.5075e-003;1.9602e+001;
   638.020;2.5107e-003;1.9586e+001;
   640.022;2.5185e-003;1.9594e+001;
   642.025;2.5042e-003;1.9604e+001;
   644.088;2.5049e-003;1.9588e+001;
   646.091;2.5150e-003;1.9598e+001;
   648.032;2.5016e-003;1.9590e+001;
   650.035;2.5025e-003;1.9586e+001;
   652.037;2.5019e-003;1.9601e+001;
   654.040;2.5029e-003;1.9613e+001;
   656.043;2.5033e-003;1.9605e+001;
   658.045;2.5117e-003;1.9612e+001;
   660.048;2.5090e-003;1.9603e+001;
   662.050;2.5054e-003;1.9599e+001;
   664.053;2.5108e-003;1.9608e+001;
   666.055;2.5149e-003;1.9618e+001;
   668.058;2.5125e-003;1.9608e+001;
   670.000;2.5059e-003;1.9608e+001;
   672.002;2.5141e-003;1.9598e+001;
   674.065;2.5174e-003;1.9622e+001;
   676.068;2.5110e-003;1.9605e+001;
   678.010;2.5091e-003;1.9597e+001;
   680.012;2.5155e-003;1.9605e+001;
   682.015;2.5201e-003;1.9602e+001;
   684.017;2.5272e-003;1.9597e+001;
   686.020;2.5245e-003;1.9594e+001;
   688.022;2.5227e-003;1.9591e+001;
   690.025;2.5220e-003;1.9598e+001;
   692.027;2.5152e-003;1.9584e+001;
   694.030;2.5292e-003;1.9599e+001;
   696.033;2.5314e-003;1.9595e+001;
   698.035;2.5273e-003;1.9601e+001;
   700.038;2.5237e-003;1.9606e+001;
   702.040;2.5116e-003;1.9601e+001;
   704.103;2.5172e-003;1.9601e+001;
   706.106;2.5191e-003;1.9602e+001;
   708.048;2.5181e-003;1.9600e+001;
   710.050;2.5214e-003;1.9598e+001;
   712.053;2.5220e-003;1.9594e+001;
   714.055;2.5169e-003;1.9598e+001;
   715.997;2.5132e-003;1.9590e+001;
   718.000;2.5244e-003;1.9588e+001;
   720.002;2.5166e-003;1.9589e+001;
   722.005;2.5176e-003;1.9588e+001;
   724.007;2.5147e-003;1.9584e+001;
   726.010;2.5174e-003;1.9586e+001;
   728.012;2.5169e-003;1.9589e+001;
   730.015;2.5124e-003;1.9580e+001;
   732.017;2.5188e-003;1.9599e+001;
   734.020;2.5192e-003;1.9582e+001;
   736.023;2.5250e-003;1.9598e+001;
   738.025;2.5220e-003;1.9579e+001;
   740.028;2.5232e-003;1.9593e+001;
   742.030;2.5216e-003;1.9591e+001;
   744.033;2.5200e-003;1.9596e+001;
   746.035;2.5216e-003;1.9598e+001;
   748.038;2.5220e-003;1.9593e+001;
   750.040;2.5292e-003;1.9591e+001;
   752.043;2.5184e-003;1.9591e+001;
   754.106;2.5148e-003;1.9596e+001;
   756.048;2.5131e-003;1.9586e+001;
   758.050;2.5162e-003;1.9594e+001;
   760.053;2.5207e-003;1.9592e+001;
   762.056;2.5227e-003;1.9602e+001;
   763.997;2.5241e-003;1.9591e+001;
   766.000;2.5267e-003;1.9582e+001;
   768.002;2.5188e-003;1.9600e+001;
   770.005;2.5248e-003;1.9595e+001;
   772.008;2.5222e-003;1.9594e+001;
   774.010;2.5215e-003;1.9584e+001;
   776.073;2.5306e-003;1.9595e+001;
   778.015;2.5278e-003;1.9594e+001;
   780.018;2.5289e-003;1.9588e+001;
   782.020;2.5310e-003;1.9592e+001;
   784.023;2.5280e-003;1.9606e+001;
   786.086;2.5203e-003;1.9594e+001;
   788.028;2.5213e-003;1.9585e+001;
   790.030;2.5183e-003;1.9587e+001;
   792.033;2.5223e-003;1.9586e+001;
   794.035;2.5331e-003;1.9579e+001;
   796.038;2.5249e-003;1.9574e+001;
   798.040;2.5257e-003;1.9580e+001;
   800.043;2.5270e-003;1.9584e+001;
   802.046;2.5298e-003;1.9585e+001;
   804.048;2.5351e-003;1.9570e+001;
   806.051;2.5335e-003;1.9577e+001;
   808.114;2.5242e-003;1.9579e+001;
   810.056;2.5226e-003;1.9574e+001;
