Time; Refractive Index; Temperature; Comment
     0.000;0.0000e+000;2.0649e+001;
     2.063;1.0399e-006;2.0665e+001;
     4.066;-5.4206e-006;2.0672e+001;
     6.068;-3.9289e-006;2.0663e+001;
     8.071;2.7571e-006;2.0692e+001;
    10.134;3.7187e-006;2.0705e+001;
    12.136;-1.5030e-006;2.0712e+001;
    14.078;4.7832e-006;2.0713e+001;
    16.081;9.5095e-007;2.0729e+001;
    18.023;-5.1431e-006;2.0732e+001;
    20.025;-2.3923e-006;2.0739e+001;
    22.028;-2.7517e-006;2.0747e+001;
    24.091;-2.1904e-006;2.0744e+001;
    26.033;-6.4288e-006;2.0751e+001;
    28.035;-8.0698e-006;2.0763e+001;
    30.038;3.6195e-006;2.0769e+001;
    32.101;-2.2038e-006;2.0777e+001;
    34.043;7.2285e-006;2.0788e+001;
    36.046;-4.3040e-006;2.0802e+001;
    38.048;-1.8163e-006;2.0792e+001;
    40.051;-6.1283e-006;2.0806e+001;
    42.053;-1.0531e-005;2.0804e+001;
    44.056;-4.7151e-006;2.0819e+001;
    46.119;-7.1336e-006;2.0806e+001;
    48.061;-7.9358e-006;2.0811e+001;
    50.063;-2.7865e-006;2.0814e+001;
    52.066;-6.0518e-006;2.0835e+001;
    54.068;-4.3073e-006;2.0821e+001;
    56.071;-4.4563e-006;2.0824e+001;
    58.134;-4.1473e-006;2.0841e+001;
    60.076;-4.1105e-006;2.0831e+001;
    62.078;-1.2059e-006;2.0835e+001;
    64.081;-1.1473e-006;2.0837e+001;
    66.023;-5.8832e-007;2.0832e+001;
    68.086;-8.1244e-006;2.0814e+001;
    70.028;-3.2384e-006;2.0817e+001;
    72.030;-5.4710e-006;2.0812e+001;
    74.033;-1.6668e-006;2.0798e+001;
    76.036;1.5445e-006;2.0801e+001;
    78.099;-4.3078e-006;2.0796e+001;
    80.041;4.9945e-006;2.0786e+001;
    82.043;2.0283e-005;2.0790e+001;
    84.046;6.2677e-005;2.0768e+001;
    86.048;1.2955e-004;2.0759e+001;
    88.111;2.7424e-004;2.0746e+001;
    90.053;5.3695e-004;2.0749e+001;
    92.056;9.6711e-004;2.0723e+001;
    94.119;1.4346e-003;2.0733e+001;
    96.061;1.8480e-003;2.0729e+001;
    98.063;2.1907e-003;2.0716e+001;
   100.066;2.4572e-003;2.0697e+001;
   102.068;2.6513e-003;2.0687e+001;
   104.071;2.8201e-003;2.0688e+001;
   106.074;2.9436e-003;2.0671e+001;
   108.076;3.0526e-003;2.0663e+001;
   110.079;3.1317e-003;2.0642e+001;
   112.020;3.1916e-003;2.0644e+001;
   114.084;3.2439e-003;2.0634e+001;
   116.026;3.2820e-003;2.0624e+001;
   118.028;3.3053e-003;2.0608e+001;
   120.031;3.3303e-003;2.0604e+001;
   122.033;3.3542e-003;2.0597e+001;
   124.036;3.3735e-003;2.0577e+001;
   126.038;3.3904e-003;2.0555e+001;
   128.041;3.3894e-003;2.0554e+001;
   130.043;3.4066e-003;2.0541e+001;
   132.046;3.4238e-003;2.0527e+001;
   134.048;3.4228e-003;2.0536e+001;
   136.051;3.4287e-003;2.0510e+001;
   138.114;3.4447e-003;2.0507e+001;
   140.056;3.4440e-003;2.0491e+001;
   142.058;3.4541e-003;2.0487e+001;
   144.061;3.4629e-003;2.0468e+001;
   146.064;3.4596e-003;2.0474e+001;
   148.066;3.4711e-003;2.0456e+001;
   150.069;3.4766e-003;2.0443e+001;
   152.071;3.4789e-003;2.0452e+001;
   154.074;3.4873e-003;2.0423e+001;
   156.076;3.4795e-003;2.0414e+001;
   158.079;3.4821e-003;2.0413e+001;
   160.021;3.4905e-003;2.0398e+001;
   162.023;3.4847e-003;2.0395e+001;
   164.026;3.4899e-003;2.0395e+001;
   166.028;3.4957e-003;2.0375e+001;
   168.031;3.4978e-003;2.0369e+001;
   170.033;3.5021e-003;2.0357e+001;
   172.036;3.5047e-003;2.0333e+001;
   174.099;3.5071e-003;2.0338e+001;
   176.041;3.5049e-003;2.0332e+001;
   178.043;3.5053e-003;2.0332e+001;
   180.046;3.5121e-003;2.0324e+001;
   182.048;3.5147e-003;2.0313e+001;
   184.051;3.5107e-003;2.0322e+001;
   186.054;3.5090e-003;2.0306e+001;
   188.056;3.5110e-003;2.0299e+001;
   190.059;3.5126e-003;2.0290e+001;
   192.061;3.5167e-003;2.0296e+001;
   194.064;3.5149e-003;2.0298e+001;
   196.066;3.5110e-003;2.0300e+001;
   198.069;3.5155e-003;2.0291e+001;
   200.071;3.5226e-003;2.0287e+001;
   202.074;3.5262e-003;2.0290e+001;
   204.076;3.5265e-003;2.0280e+001;
   206.140;3.5180e-003;2.0277e+001;
   208.021;3.5143e-003;2.0277e+001;
   210.023;3.5294e-003;2.0278e+001;
   212.026;3.5264e-003;2.0271e+001;
   214.089;3.5228e-003;2.0278e+001;
   216.031;3.5256e-003;2.0275e+001;
   218.033;3.5285e-003;2.0297e+001;
   220.036;3.5179e-003;2.0272e+001;
   222.038;3.5151e-003;2.0292e+001;
   224.041;3.5154e-003;2.0280e+001;
   226.044;3.5160e-003;2.0280e+001;
   228.046;3.5226e-003;2.0273e+001;
   230.049;3.5228e-003;2.0283e+001;
   232.051;3.5246e-003;2.0294e+001;
   234.054;3.5295e-003;2.0297e+001;
   236.056;3.5263e-003;2.0295e+001;
   238.059;3.5249e-003;2.0303e+001;
   240.061;3.5274e-003;2.0296e+001;
   242.064;3.5266e-003;2.0294e+001;
   244.066;3.5265e-003;2.0300e+001;
   246.069;3.5120e-003;2.0303e+001;
   248.071;3.5168e-003;2.0304e+001;
   250.135;3.5226e-003;2.0314e+001;
   252.076;3.5181e-003;2.0311e+001;
   254.079;3.5146e-003;2.0316e+001;
   256.021;3.5177e-003;2.0315e+001;
   258.023;3.5174e-003;2.0311e+001;
   260.026;3.5081e-003;2.0325e+001;
   262.028;3.5108e-003;2.0324e+001;
